date;hour;sub_rf_id;Pren
18.11.2020 0:00:00;17;93;0
18.11.2020 0:00:00;18;93;0
18.11.2020 0:00:00;19;93;0
18.11.2020 0:00:00;20;93;0
18.11.2020 0:00:00;21;93;0
18.11.2020 0:00:00;22;93;0
18.11.2020 0:00:00;23;93;0
18.11.2020 0:00:00;0;94;0
18.11.2020 0:00:00;1;94;0
18.11.2020 0:00:00;2;94;0
18.11.2020 0:00:00;3;94;0
18.11.2020 0:00:00;4;94;0
18.11.2020 0:00:00;5;94;0
18.11.2020 0:00:00;6;94;0
18.11.2020 0:00:00;7;94;0
18.11.2020 0:00:00;8;94;0
18.11.2020 0:00:00;9;94;0
18.11.2020 0:00:00;10;94;0
18.11.2020 0:00:00;11;94;0
18.11.2020 0:00:00;12;94;0
18.11.2020 0:00:00;13;94;0
18.11.2020 0:00:00;14;94;0
18.11.2020 0:00:00;15;94;0
18.11.2020 0:00:00;16;94;0
18.11.2020 0:00:00;17;94;0
18.11.2020 0:00:00;18;94;0
18.11.2020 0:00:00;19;94;0
18.11.2020 0:00:00;20;94;0
18.11.2020 0:00:00;21;94;0
18.11.2020 0:00:00;22;94;0
18.11.2020 0:00:00;23;94;0
18.11.2020 0:00:00;0;95;0
18.11.2020 0:00:00;1;95;0
18.11.2020 0:00:00;2;95;0
18.11.2020 0:00:00;3;95;0
18.11.2020 0:00:00;4;95;0.1
18.11.2020 0:00:00;5;95;0
18.11.2020 0:00:00;6;95;0
18.11.2020 0:00:00;7;95;0.074
18.11.2020 0:00:00;8;95;0.074
18.11.2020 0:00:00;9;95;0.074
18.11.2020 0:00:00;10;95;0.057
18.11.2020 0:00:00;11;95;0
18.11.2020 0:00:00;12;95;0.1
18.11.2020 0:00:00;13;95;0
18.11.2020 0:00:00;14;95;0
18.11.2020 0:00:00;15;95;0
18.11.2020 0:00:00;16;95;0
18.11.2020 0:00:00;17;95;0
18.11.2020 0:00:00;18;95;0
18.11.2020 0:00:00;19;95;0
18.11.2020 0:00:00;20;95;0
18.11.2020 0:00:00;21;95;0
18.11.2020 0:00:00;22;95;0
18.11.2020 0:00:00;23;95;0
18.11.2020 0:00:00;0;96;0
18.11.2020 0:00:00;1;96;0
18.11.2020 0:00:00;2;96;0
18.11.2020 0:00:00;3;96;0
18.11.2020 0:00:00;4;96;0
18.11.2020 0:00:00;5;96;0
18.11.2020 0:00:00;6;96;0
18.11.2020 0:00:00;7;96;0
18.11.2020 0:00:00;8;96;0
18.11.2020 0:00:00;9;96;0
18.11.2020 0:00:00;10;96;0
18.11.2020 0:00:00;11;96;0
18.11.2020 0:00:00;12;96;0
18.11.2020 0:00:00;13;96;0
18.11.2020 0:00:00;14;96;0
18.11.2020 0:00:00;15;96;0
18.11.2020 0:00:00;16;96;0
18.11.2020 0:00:00;17;96;0
18.11.2020 0:00:00;18;96;0
18.11.2020 0:00:00;19;96;0
18.11.2020 0:00:00;20;96;0
18.11.2020 0:00:00;21;96;0
18.11.2020 0:00:00;22;96;0
18.11.2020 0:00:00;23;96;0
18.11.2020 0:00:00;0;97;0
18.11.2020 0:00:00;1;97;0
18.11.2020 0:00:00;2;97;0
18.11.2020 0:00:00;3;97;0
18.11.2020 0:00:00;4;97;0
18.11.2020 0:00:00;5;97;0
18.11.2020 0:00:00;6;97;0
18.11.2020 0:00:00;7;97;0
18.11.2020 0:00:00;8;97;0
18.11.2020 0:00:00;9;97;0
18.11.2020 0:00:00;10;97;0
18.11.2020 0:00:00;11;97;0
18.11.2020 0:00:00;12;97;0
18.11.2020 0:00:00;13;97;0
18.11.2020 0:00:00;14;97;0
18.11.2020 0:00:00;15;97;0
18.11.2020 0:00:00;16;97;0
18.11.2020 0:00:00;17;97;0
18.11.2020 0:00:00;18;97;0
18.11.2020 0:00:00;19;97;0
18.11.2020 0:00:00;20;97;0
18.11.2020 0:00:00;21;97;0
18.11.2020 0:00:00;22;97;0
18.11.2020 0:00:00;23;97;0
