<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MOEXEU;60;15/09/20;130000;2203.04;2203.81;2198.13;2198.25;0;0
MOEXEU;60;15/09/20;140000;2198.13;2200.51;2195.03;2197.79;0;0
MOEXEU;60;15/09/20;150000;2197.28;2200.93;2194.04;2195.31;0;0
MOEXEU;60;15/09/20;160000;2195.11;2200.34;2194.27;2199.2;0;0
MOEXEU;60;15/09/20;170000;2199.08;2199.62;2195.91;2196.33;0;0
MOEXEU;60;15/09/20;180000;2196.55;2199.43;2195.45;2199.12;0;0
MOEXEU;60;16/09/20;000000;2199.12;2199.12;2199.12;2199.12;0;0
MOEXEU;60;16/09/20;100000;2203.24;2213.24;2202.31;2212.63;0;0
MOEXEU;60;16/09/20;110000;2212.6;2213.88;2206.65;2206.65;0;0
MOEXEU;60;16/09/20;120000;2206.49;2209.07;2204.01;2205.44;0;0
MOEXEU;60;16/09/20;130000;2205.22;2205.93;2195.55;2196.25;0;0
MOEXEU;60;16/09/20;140000;2196.08;2201.53;2196;2198.93;0;0
MOEXEU;60;16/09/20;150000;2198.93;2201.82;2197.86;2198.81;0;0
MOEXEU;60;16/09/20;160000;2198.51;2200.53;2196.67;2198.79;0;0
MOEXEU;60;16/09/20;170000;2198.82;2202.09;2194.76;2195.71;0;0
MOEXEU;60;16/09/20;180000;2195.67;2197.71;2192.86;2196.44;0;0
MOEXEU;60;17/09/20;000000;2196.44;2196.44;2196.44;2196.44;0;0
MOEXEU;60;17/09/20;100000;2187.74;2216.51;2187.74;2214.97;0;0
MOEXEU;60;17/09/20;110000;2215.22;2223.74;2213.64;2223.11;0;0
MOEXEU;60;17/09/20;120000;2222.92;2232.01;2222.67;2231.66;0;0
MOEXEU;60;17/09/20;130000;2231.89;2233.01;2227.27;2228.13;0;0
MOEXEU;60;17/09/20;140000;2228.03;2228.39;2218.4;2218.4;0;0
MOEXEU;60;17/09/20;150000;2217.74;2235.51;2217.74;2232.37;0;0
MOEXEU;60;17/09/20;160000;2232.34;2238.08;2229.87;2237.51;0;0
MOEXEU;60;17/09/20;170000;2237.99;2243.99;2235.71;2241.25;0;0
MOEXEU;60;17/09/20;180000;2241.29;2245.91;2240.02;2243.64;0;0
MOEXEU;60;18/09/20;000000;2243.64;2243.64;2243.64;2243.64;0;0
MOEXEU;60;18/09/20;100000;2248.94;2267.03;2246.5;2253.54;0;0
MOEXEU;60;18/09/20;110000;2253.63;2268.24;2253.63;2267.29;0;0
MOEXEU;60;18/09/20;120000;2267.44;2270.46;2265.51;2267.68;0;0
MOEXEU;60;18/09/20;130000;2268.05;2268.46;2265.32;2266.58;0;0
MOEXEU;60;18/09/20;140000;2266.45;2270.03;2264.31;2265.12;0;0
MOEXEU;60;18/09/20;150000;2264.97;2266.59;2240.67;2241.09;0;0
MOEXEU;60;18/09/20;160000;2240.69;2251.77;2239.75;2249.41;0;0
MOEXEU;60;18/09/20;170000;2249.35;2258.37;2249.28;2254.5;0;0
MOEXEU;60;18/09/20;180000;2254.37;2258.77;2250.31;2252.81;0;0
MOEXEU;60;21/09/20;000000;2252.81;2252.81;2252.81;2252.81;0;0
MOEXEU;60;21/09/20;100000;2246.25;2270.48;2241.96;2245.11;0;0
MOEXEU;60;21/09/20;110000;2244.68;2244.68;2223.26;2223.26;0;0
MOEXEU;60;21/09/20;120000;2222.91;2229.37;2219.66;2221.46;0;0
MOEXEU;60;21/09/20;130000;2220.97;2226.17;2211.86;2211.86;0;0
MOEXEU;60;21/09/20;140000;2211.82;2212.28;2205.04;2211.75;0;0
MOEXEU;60;21/09/20;150000;2211.96;2212.93;2201.67;2202.06;0;0
MOEXEU;60;21/09/20;160000;2201.6;2208.31;2196.4;2207.48;0;0
MOEXEU;60;21/09/20;170000;2208.73;2208.83;2193.14;2194.23;0;0
MOEXEU;60;21/09/20;180000;2194.09;2197.24;2187.61;2189.44;0;0
MOEXEU;60;22/09/20;000000;2189.44;2189.44;2189.44;2189.44;0;0
MOEXEU;60;22/09/20;100000;2204.17;2211.5;2190.99;2203.06;0;0
MOEXEU;60;22/09/20;110000;2203.46;2208.3;2203.18;2207.62;0;0
MOEXEU;60;22/09/20;120000;2207.63;2208.06;2201.44;2203.23;0;0
MOEXEU;60;22/09/20;130000;2202.99;2215.19;2202.99;2207.59;0;0
MOEXEU;60;22/09/20;140000;2207.43;2214.07;2206.82;2210.67;0;0
MOEXEU;60;22/09/20;150000;2210.67;2211.21;2205.18;2210.41;0;0
MOEXEU;60;22/09/20;160000;2210.64;2211.29;2204.67;2206.81;0;0
MOEXEU;60;22/09/20;170000;2207.17;2209.27;2204.62;2205.56;0;0
MOEXEU;60;22/09/20;180000;2205.11;2206.15;2198.28;2198.28;0;0
MOEXEU;60;23/09/20;000000;2198.28;2198.28;2198.28;2198.28;0;0
MOEXEU;60;23/09/20;100000;2204.62;2206.69;2193.09;2205.23;0;0
MOEXEU;60;23/09/20;110000;2205.12;2208.21;2202.01;2202.01;0;0
MOEXEU;60;23/09/20;120000;2202.22;2204.21;2198.13;2201.84;0;0
MOEXEU;60;23/09/20;130000;2201.38;2201.77;2192.87;2194.74;0;0
MOEXEU;60;23/09/20;140000;2195.23;2200.97;2194.75;2198.78;0;0
MOEXEU;60;23/09/20;150000;2198.81;2199.8;2197.11;2199.31;0;0
MOEXEU;60;23/09/20;160000;2199.44;2204.32;2199.17;2204.32;0;0
MOEXEU;60;23/09/20;170000;2204.19;2205.09;2197.03;2198.82;0;0
MOEXEU;60;23/09/20;180000;2198.64;2203.87;2190.42;2190.42;0;0
MOEXEU;60;24/09/20;000000;2190.42;2190.42;2190.42;2190.42;0;0
MOEXEU;60;24/09/20;100000;2187.5;2187.5;2172.14;2181.03;0;0
MOEXEU;60;24/09/20;110000;2181.05;2181.05;2171.25;2174.41;0;0
MOEXEU;60;24/09/20;120000;2174.53;2187.18;2173.34;2183.27;0;0
MOEXEU;60;24/09/20;130000;2183.14;2189.13;2183.14;2188.29;0;0
MOEXEU;60;24/09/20;140000;2187.56;2189.73;2182.6;2184.19;0;0
MOEXEU;60;24/09/20;150000;2183.93;2187.36;2179.42;2181.02;0;0
MOEXEU;60;24/09/20;160000;2180.67;2189.02;2177.49;2187.65;0;0
MOEXEU;60;24/09/20;170000;2188.05;2196.04;2185.77;2189.96;0;0
MOEXEU;60;24/09/20;180000;2190;2196.59;2187.77;2196.59;0;0
MOEXEU;60;25/09/20;000000;2196.59;2196.59;2196.59;2196.59;0;0
MOEXEU;60;25/09/20;100000;2196.94;2208.12;2196.25;2197.43;0;0
MOEXEU;60;25/09/20;110000;2197.48;2199.38;2190.41;2194.36;0;0
MOEXEU;60;25/09/20;120000;2194.36;2196.4;2183.41;2184.5;0;0
MOEXEU;60;25/09/20;130000;2184.68;2187.02;2177.84;2179.62;0;0
MOEXEU;60;25/09/20;140000;2179.78;2180.54;2176.22;2177.74;0;0
MOEXEU;60;25/09/20;150000;2177.53;2179.55;2176.59;2178.34;0;0
MOEXEU;60;25/09/20;160000;2178.55;2184.61;2177.92;2181;0;0
MOEXEU;60;25/09/20;170000;2181.09;2182.83;2175.28;2181.73;0;0
MOEXEU;60;25/09/20;180000;2181.53;2181.53;2174.4;2174.4;0;0
MOEXEU;60;28/09/20;000000;2174.4;2174.4;2174.4;2174.4;0;0
MOEXEU;60;28/09/20;100000;2190.63;2195.86;2186.08;2190.54;0;0
MOEXEU;60;28/09/20;110000;2190.26;2195.19;2188.19;2191.11;0;0
MOEXEU;60;28/09/20;120000;2190.82;2195.11;2190.6;2194.14;0;0
MOEXEU;60;28/09/20;130000;2194.13;2211.62;2193.39;2207.79;0;0
MOEXEU;60;28/09/20;140000;2207.35;2211.18;2205.55;2205.57;0;0
MOEXEU;60;28/09/20;150000;2205.87;2208.78;2205.66;2207.32;0;0
MOEXEU;60;28/09/20;160000;2207.47;2210.33;2206.44;2207.96;0;0
MOEXEU;60;28/09/20;170000;2208.01;2210.85;2203.01;2205.86;0;0
MOEXEU;60;28/09/20;180000;2205.77;2210.6;2205.41;2206.98;0;0
MOEXEU;60;29/09/20;000000;2206.98;2206.98;2206.98;2206.98;0;0
MOEXEU;60;29/09/20;100000;2212.08;2221.39;2194.74;2196.38;0;0
MOEXEU;60;29/09/20;110000;2195.69;2195.69;2180.2;2193.21;0;0
MOEXEU;60;29/09/20;120000;2192.98;2199.78;2191.92;2198.92;0;0
MOEXEU;60;29/09/20;130000;2198.99;2200;2194.39;2196.32;0;0
MOEXEU;60;29/09/20;140000;2195.84;2199.16;2191.15;2193.94;0;0
MOEXEU;60;29/09/20;150000;2193.79;2199.15;2193.79;2198.31;0;0
MOEXEU;60;29/09/20;160000;2198.03;2200.3;2194.39;2195.33;0;0
MOEXEU;60;29/09/20;170000;2195.68;2199.25;2191.94;2193.87;0;0
MOEXEU;60;29/09/20;180000;2193.77;2194.27;2190.97;2193.74;0;0
MOEXEU;60;30/09/20;000000;2193.74;2193.74;2193.74;2193.74;0;0
MOEXEU;60;30/09/20;100000;2194.39;2201.67;2189.06;2194.01;0;0
MOEXEU;60;30/09/20;110000;2193.98;2196.97;2191.48;2194.41;0;0
MOEXEU;60;30/09/20;120000;2194.5;2196.27;2186.5;2191.74;0;0
MOEXEU;60;30/09/20;130000;2191.52;2191.66;2180.92;2188.59;0;0
MOEXEU;60;30/09/20;140000;2188.64;2190.89;2187.15;2189.45;0;0
MOEXEU;60;30/09/20;150000;2189.34;2190.72;2187;2187.11;0;0
MOEXEU;60;30/09/20;160000;2187;2189.61;2182.62;2189.61;0;0
MOEXEU;60;30/09/20;170000;2188.73;2196.39;2186.99;2190.53;0;0
MOEXEU;60;30/09/20;180000;2190.64;2192.56;2185.95;2185.95;0;0
MOEXEU;60;01/10/20;000000;2185.95;2185.95;2185.95;2185.95;0;0
MOEXEU;60;01/10/20;100000;2192.25;2193.13;2179.16;2184.56;0;0
MOEXEU;60;01/10/20;110000;2184.36;2187.56;2177.45;2179.77;0;0
MOEXEU;60;01/10/20;120000;2179.94;2185.05;2178.89;2182.47;0;0
MOEXEU;60;01/10/20;130000;2182.66;2184.02;2173.03;2176.19;0;0
MOEXEU;60;01/10/20;140000;2176.19;2179.77;2175.56;2176.84;0;0
MOEXEU;60;01/10/20;150000;2176.98;2177.36;2174.97;2176.2;0;0
MOEXEU;60;01/10/20;160000;2175.74;2176.04;2163.15;2163.15;0;0
MOEXEU;60;01/10/20;170000;2162.91;2167.62;2160.74;2166.73;0;0
MOEXEU;60;01/10/20;180000;2166.97;2169.53;2165.43;2167.9;0;0
MOEXEU;60;02/10/20;000000;2167.9;2167.9;2167.9;2167.9;0;0
MOEXEU;60;02/10/20;100000;2161.06;2165.22;2152.66;2159.17;0;0
MOEXEU;60;02/10/20;110000;2159.29;2160.38;2152.45;2153.13;0;0
MOEXEU;60;02/10/20;120000;2153.72;2156.88;2151.44;2152.09;0;0
MOEXEU;60;02/10/20;130000;2152.11;2161.52;2151.33;2159.85;0;0
MOEXEU;60;02/10/20;140000;2159.97;2165.29;2159.96;2163.21;0;0
MOEXEU;60;02/10/20;150000;2163.55;2165.12;2160.13;2161.66;0;0
MOEXEU;60;02/10/20;160000;2162.04;2168.1;2160.65;2164.61;0;0
MOEXEU;60;02/10/20;170000;2164.13;2168.94;2162.61;2165.3;0;0
MOEXEU;60;02/10/20;180000;2165.3;2170.86;2164.56;2167.7;0;0
MOEXEU;60;05/10/20;000000;2167.7;2167.7;2167.7;2167.7;0;0
MOEXEU;60;05/10/20;100000;2175.32;2185.09;2168.24;2168.9;0;0
MOEXEU;60;05/10/20;110000;2169.57;2169.72;2163.2;2164.77;0;0
MOEXEU;60;05/10/20;120000;2164.42;2169.58;2163.86;2166.39;0;0
MOEXEU;60;05/10/20;130000;2166.51;2168.55;2164.05;2164.81;0;0
MOEXEU;60;05/10/20;140000;2164.68;2168.13;2163.28;2166.01;0;0
MOEXEU;60;05/10/20;150000;2165.76;2166.96;2163.57;2164.81;0;0
MOEXEU;60;05/10/20;160000;2164.64;2165.31;2161.23;2163.44;0;0
MOEXEU;60;05/10/20;170000;2163.49;2171.13;2163.34;2171.1;0;0
MOEXEU;60;05/10/20;180000;2171.16;2175.3;2169.58;2169.58;0;0
MOEXEU;60;06/10/20;000000;2169.58;2169.58;2169.58;2169.58;0;0
MOEXEU;60;06/10/20;100000;2175.7;2181.35;2171.33;2180.79;0;0
MOEXEU;60;06/10/20;110000;2181.34;2182.13;2178.69;2179.99;0;0
MOEXEU;60;06/10/20;120000;2180.08;2186.44;2179.59;2183.31;0;0
MOEXEU;60;06/10/20;130000;2183.49;2184.92;2182.29;2182.82;0;0
MOEXEU;60;06/10/20;140000;2183.24;2184.73;2179.96;2183.09;0;0
MOEXEU;60;06/10/20;150000;2182.89;2183.32;2177.94;2179.12;0;0
MOEXEU;60;06/10/20;160000;2179.08;2179.19;2174.56;2176.51;0;0
MOEXEU;60;06/10/20;170000;2176.68;2176.68;2173.48;2173.48;0;0
MOEXEU;60;06/10/20;180000;2173.57;2173.95;2169.74;2172.82;0;0
MOEXEU;60;07/10/20;000000;2172.82;2172.82;2172.82;2172.82;0;0
MOEXEU;60;07/10/20;100000;2169.95;2172.94;2159.07;2163.14;0;0
MOEXEU;60;07/10/20;110000;2162.94;2162.94;2152.45;2153.93;0;0
MOEXEU;60;07/10/20;120000;2154.19;2157.55;2147.07;2157.03;0;0
MOEXEU;60;07/10/20;130000;2157.01;2157.25;2150.7;2152.89;0;0
MOEXEU;60;07/10/20;140000;2153.32;2153.32;2143.23;2147.06;0;0
MOEXEU;60;07/10/20;150000;2147.07;2149.6;2145.55;2149.25;0;0
MOEXEU;60;07/10/20;160000;2149.34;2150.5;2143.25;2150.04;0;0
MOEXEU;60;07/10/20;170000;2149.92;2149.92;2142.4;2143.38;0;0
MOEXEU;60;07/10/20;180000;2143.54;2145.23;2138.04;2138.04;0;0
MOEXEU;60;08/10/20;000000;2138.04;2138.04;2138.04;2138.04;0;0
MOEXEU;60;08/10/20;100000;2134.54;2142.13;2133.88;2139.65;0;0
MOEXEU;60;08/10/20;110000;2139.82;2145.7;2137.99;2142.38;0;0
MOEXEU;60;08/10/20;120000;2142.34;2142.37;2139.82;2140.83;0;0
MOEXEU;60;08/10/20;130000;2141.09;2145.59;2141.04;2144.21;0;0
MOEXEU;60;08/10/20;140000;2144.34;2145.46;2140.32;2142.44;0;0
MOEXEU;60;08/10/20;150000;2142.14;2145.67;2142.02;2144.24;0;0
MOEXEU;60;08/10/20;160000;2144.39;2148.84;2143.77;2145.88;0;0
MOEXEU;60;08/10/20;170000;2146.09;2146.46;2138.01;2138.85;0;0
MOEXEU;60;08/10/20;180000;2138.85;2140.49;2133.73;2135.65;0;0
MOEXEU;60;09/10/20;000000;2135.65;2135.65;2135.65;2135.65;0;0
MOEXEU;60;09/10/20;100000;2135.51;2139.4;2121.49;2123.31;0;0
MOEXEU;60;09/10/20;110000;2123.41;2127.61;2120.44;2121.71;0;0
MOEXEU;60;09/10/20;120000;2121.8;2124.22;2118.54;2123.13;0;0
MOEXEU;60;09/10/20;130000;2123.27;2129.5;2123.09;2127.49;0;0
MOEXEU;60;09/10/20;140000;2127.59;2130.72;2126.52;2128.04;0;0
MOEXEU;60;09/10/20;150000;2128;2129.56;2126.79;2128.36;0;0
MOEXEU;60;09/10/20;160000;2128.38;2130.18;2122.06;2125.03;0;0
MOEXEU;60;09/10/20;170000;2125.22;2125.66;2121.65;2123.62;0;0
MOEXEU;60;09/10/20;180000;2123.83;2124.62;2117.35;2117.35;0;0
MOEXEU;60;12/10/20;000000;2117.35;2117.35;2117.35;2117.35;0;0
MOEXEU;60;12/10/20;100000;2119.63;2132.9;2117.61;2132.63;0;0
MOEXEU;60;12/10/20;110000;2132.42;2135.48;2129.4;2131.03;0;0
MOEXEU;60;12/10/20;120000;2131.17;2134.57;2126.85;2127.14;0;0
MOEXEU;60;12/10/20;130000;2127.22;2130.35;2126.07;2130.35;0;0
MOEXEU;60;12/10/20;140000;2130.77;2131.24;2127.6;2128.33;0;0
MOEXEU;60;12/10/20;150000;2128.12;2129.59;2126.81;2128.53;0;0
MOEXEU;60;12/10/20;160000;2128.57;2128.57;2123.44;2125.02;0;0
MOEXEU;60;12/10/20;170000;2125.11;2126.62;2124.11;2124.27;0;0
MOEXEU;60;12/10/20;180000;2123.98;2124.31;2118.38;2118.38;0;0
MOEXEU;60;13/10/20;000000;2118.38;2118.38;2118.38;2118.38;0;0
MOEXEU;60;13/10/20;100000;2124.29;2125.73;2119.66;2119.85;0;0
MOEXEU;60;13/10/20;110000;2119.18;2123.38;2115.92;2122.46;0;0
MOEXEU;60;13/10/20;120000;2122.94;2125.43;2121.59;2123.96;0;0
MOEXEU;60;13/10/20;130000;2123.89;2124.68;2121.75;2122.35;0;0
MOEXEU;60;13/10/20;140000;2122.56;2125.09;2122.56;2123.39;0;0
MOEXEU;60;13/10/20;150000;2123.43;2125.49;2119;2119;0;0
MOEXEU;60;13/10/20;160000;2119.31;2119.34;2103.74;2104.64;0;0
MOEXEU;60;13/10/20;170000;2104.61;2108.24;2103.25;2104.32;0;0
MOEXEU;60;13/10/20;180000;2104.12;2104.18;2097.26;2102.32;0;0
MOEXEU;60;14/10/20;000000;2102.32;2102.32;2102.32;2102.32;0;0
MOEXEU;60;14/10/20;100000;2099.58;2113.12;2099.58;2108.07;0;0
MOEXEU;60;14/10/20;110000;2108.34;2115.97;2106.89;2115.21;0;0
MOEXEU;60;14/10/20;120000;2115.36;2119.13;2112.4;2115.49;0;0
MOEXEU;60;14/10/20;130000;2115.69;2118.25;2108.94;2111.24;0;0
MOEXEU;60;14/10/20;140000;2111.24;2115.83;2110.83;2114.93;0;0
MOEXEU;60;14/10/20;150000;2115.2;2119.68;2115.14;2119.58;0;0
MOEXEU;60;14/10/20;160000;2119.58;2123.18;2117.53;2119.53;0;0
MOEXEU;60;14/10/20;170000;2119.55;2120.12;2115.15;2118.74;0;0
MOEXEU;60;14/10/20;180000;2119.09;2121.23;2117.71;2117.87;0;0
MOEXEU;60;15/10/20;000000;2117.87;2117.87;2117.87;2117.87;0;0
MOEXEU;60;15/10/20;100000;2117.16;2118.65;2112;2114.85;0;0
MOEXEU;60;15/10/20;110000;2115.27;2115.31;2107.12;2109.24;0;0
MOEXEU;60;15/10/20;120000;2109.58;2110.51;2108.45;2110.42;0;0
MOEXEU;60;15/10/20;130000;2110.15;2110.37;2107.56;2107.72;0;0
MOEXEU;60;15/10/20;140000;2107.71;2108.94;2103.48;2104.67;0;0
MOEXEU;60;15/10/20;150000;2104.69;2107.14;2103.66;2105.79;0;0
MOEXEU;60;15/10/20;160000;2105.68;2106.68;2103.65;2105.04;0;0
MOEXEU;60;15/10/20;170000;2105.09;2105.13;2095.35;2095.35;0;0
MOEXEU;60;15/10/20;180000;2095.31;2097.32;2091.7;2091.7;0;0
MOEXEU;60;16/10/20;000000;2091.7;2091.7;2091.7;2091.7;0;0
MOEXEU;60;16/10/20;100000;2093.84;2102.92;2089.6;2094.88;0;0
MOEXEU;60;16/10/20;110000;2095.5;2097.23;2090.81;2091.68;0;0
MOEXEU;60;16/10/20;120000;2091.73;2092.46;2080.36;2082.51;0;0
MOEXEU;60;16/10/20;130000;2082.69;2085.4;2080.41;2085.31;0;0
MOEXEU;60;16/10/20;140000;2085.31;2087.7;2084.87;2086.78;0;0
MOEXEU;60;16/10/20;150000;2086.84;2090.26;2085.33;2089.34;0;0
MOEXEU;60;16/10/20;160000;2089.73;2090.39;2082.88;2085.21;0;0
MOEXEU;60;16/10/20;170000;2084.86;2086.83;2081.68;2081.9;0;0
MOEXEU;60;16/10/20;180000;2081.58;2082.28;2077.58;2078.19;0;0
MOEXEU;60;19/10/20;000000;2078.19;2078.19;2078.19;2078.19;0;0
MOEXEU;60;19/10/20;100000;2084.58;2088.41;2078.68;2079.46;0;0
MOEXEU;60;19/10/20;110000;2078.42;2079.71;2069.09;2073.55;0;0
MOEXEU;60;19/10/20;120000;2073.88;2073.88;2059.96;2061.82;0;0
MOEXEU;60;19/10/20;130000;2061.81;2067.76;2058.97;2066.74;0;0
MOEXEU;60;19/10/20;140000;2066.78;2067.19;2063.72;2065.09;0;0
MOEXEU;60;19/10/20;150000;2064.82;2067.45;2063.46;2063.58;0;0
MOEXEU;60;19/10/20;160000;2063.6;2064.55;2056.69;2058.82;0;0
MOEXEU;60;19/10/20;170000;2058.79;2059.01;2052.47;2054.65;0;0
MOEXEU;60;19/10/20;180000;2054.33;2055.66;2051.15;2052.7;0;0
MOEXEU;60;20/10/20;000000;2052.7;2052.7;2052.7;2052.7;0;0
MOEXEU;60;20/10/20;100000;2052.11;2054.08;2042.2;2051.03;0;0
MOEXEU;60;20/10/20;110000;2050.86;2065.1;2050.86;2060.06;0;0
MOEXEU;60;20/10/20;120000;2060.05;2069.62;2060.05;2067.91;0;0
MOEXEU;60;20/10/20;130000;2067.8;2085.05;2066.88;2083.09;0;0
MOEXEU;60;20/10/20;140000;2082.66;2083.14;2075.47;2077.82;0;0
MOEXEU;60;20/10/20;150000;2077.69;2080.51;2073.83;2079.77;0;0
MOEXEU;60;20/10/20;160000;2079.68;2083.36;2079.08;2082.33;0;0
MOEXEU;60;20/10/20;170000;2082.43;2087.5;2081.76;2087.43;0;0
MOEXEU;60;20/10/20;180000;2087.08;2087.61;2082.65;2082.65;0;0
MOEXEU;60;21/10/20;000000;2082.65;2082.65;2082.65;2082.65;0;0
MOEXEU;60;21/10/20;100000;2090.18;2096.57;2087.78;2092.14;0;0
MOEXEU;60;21/10/20;110000;2092.3;2093.69;2080.04;2082.53;0;0
MOEXEU;60;21/10/20;120000;2082.47;2092.19;2082.22;2088.72;0;0
MOEXEU;60;21/10/20;130000;2089.58;2091.41;2084.25;2089.21;0;0
MOEXEU;60;21/10/20;140000;2089.27;2089.53;2086.36;2088.99;0;0
MOEXEU;60;21/10/20;150000;2089.06;2093.15;2087.07;2090.96;0;0
MOEXEU;60;21/10/20;160000;2090.81;2092.44;2085.42;2091.86;0;0
MOEXEU;60;21/10/20;170000;2092.32;2093.53;2089.34;2090.26;0;0
MOEXEU;60;21/10/20;180000;2090.42;2094.59;2089.03;2090.32;0;0
MOEXEU;60;22/10/20;000000;2090.32;2090.32;2090.32;2090.32;0;0
MOEXEU;60;22/10/20;100000;2089.27;2097.66;2089.27;2096.37;0;0
MOEXEU;60;22/10/20;110000;2095.98;2102.06;2095.98;2101.2;0;0
MOEXEU;60;22/10/20;120000;2101.18;2103.3;2098.8;2102.54;0;0
MOEXEU;60;22/10/20;130000;2102.72;2106.64;2101.29;2105.94;0;0
MOEXEU;60;22/10/20;140000;2106.08;2109.59;2106.08;2107.79;0;0
MOEXEU;60;22/10/20;150000;2107.82;2115.59;2107.69;2114.94;0;0
MOEXEU;60;22/10/20;160000;2115.32;2117;2111.03;2113.73;0;0
MOEXEU;60;22/10/20;170000;2113.77;2115.82;2109.7;2109.87;0;0
MOEXEU;60;22/10/20;180000;2109.69;2117.6;2109.69;2116.96;0;0
MOEXEU;60;23/10/20;000000;2116.96;2116.96;2116.96;2116.96;0;0
MOEXEU;60;23/10/20;100000;2121.86;2144.4;2121.86;2139.7;0;0
MOEXEU;60;23/10/20;110000;2139.56;2142.1;2136.04;2137.5;0;0
MOEXEU;60;23/10/20;120000;2137.41;2141.61;2134.97;2138.46;0;0
MOEXEU;60;23/10/20;130000;2137.96;2138.83;2127.34;2128.56;0;0
MOEXEU;60;23/10/20;140000;2129.07;2131.33;2122.99;2129.11;0;0
MOEXEU;60;23/10/20;150000;2128.88;2137.64;2128.48;2135.93;0;0
MOEXEU;60;23/10/20;160000;2135.47;2135.63;2126.28;2128.13;0;0
MOEXEU;60;23/10/20;170000;2128.1;2135.51;2125.54;2134.38;0;0
MOEXEU;60;23/10/20;180000;2134.28;2134.84;2130.2;2130.2;0;0
MOEXEU;60;26/10/20;000000;2130.2;2130.2;2130.2;2130.2;0;0
MOEXEU;60;26/10/20;100000;2131.7;2137.37;2124.01;2135.9;0;0
MOEXEU;60;26/10/20;110000;2134.48;2134.48;2123.76;2128.53;0;0
MOEXEU;60;26/10/20;120000;2128.7;2132.41;2127.53;2131.39;0;0
MOEXEU;60;26/10/20;130000;2131.45;2134.11;2130.96;2132.47;0;0
MOEXEU;60;26/10/20;140000;2132.51;2136.24;2128.47;2128.61;0;0
MOEXEU;60;26/10/20;150000;2128.39;2129.58;2125.45;2126.31;0;0
MOEXEU;60;26/10/20;160000;2126.78;2129.67;2120.73;2121.93;0;0
MOEXEU;60;26/10/20;170000;2122.27;2123.69;2116.24;2116.24;0;0
MOEXEU;60;26/10/20;180000;2115.84;2120.24;2113.8;2117.27;0;0
MOEXEU;60;27/10/20;000000;2117.27;2117.27;2117.27;2117.27;0;0
MOEXEU;60;27/10/20;100000;2111.06;2121.68;2108.34;2121.68;0;0
MOEXEU;60;27/10/20;110000;2121.75;2122.52;2105.72;2105.72;0;0
MOEXEU;60;27/10/20;120000;2105.88;2105.88;2098.59;2099.72;0;0
MOEXEU;60;27/10/20;130000;2099.64;2102.3;2097.1;2102.3;0;0
MOEXEU;60;27/10/20;140000;2102.58;2103.41;2096.46;2097.31;0;0
MOEXEU;60;27/10/20;150000;2097.45;2098.1;2093.41;2094.92;0;0
MOEXEU;60;27/10/20;160000;2095.07;2103.89;2094.73;2102.57;0;0
MOEXEU;60;27/10/20;170000;2102.62;2103.15;2098.44;2098.59;0;0
MOEXEU;60;27/10/20;180000;2098.6;2101.07;2096.92;2100.7;0;0
MOEXEU;60;28/10/20;000000;2100.7;2100.7;2100.7;2100.7;0;0
MOEXEU;60;28/10/20;100000;2098.72;2098.72;2071.49;2072.15;0;0
MOEXEU;60;28/10/20;110000;2072.35;2076.93;2053.62;2054.76;0;0
MOEXEU;60;28/10/20;120000;2054.55;2058.26;2047.47;2057.23;0;0
MOEXEU;60;28/10/20;130000;2056.76;2065.05;2055.14;2056.4;0;0
MOEXEU;60;28/10/20;140000;2057.23;2058.54;2050.78;2058.31;0;0
MOEXEU;60;28/10/20;150000;2058.49;2060.13;2049.85;2050.83;0;0
MOEXEU;60;28/10/20;160000;2050.96;2053.25;2043.91;2052.55;0;0
MOEXEU;60;28/10/20;170000;2053.41;2055.12;2045.93;2047.24;0;0
MOEXEU;60;28/10/20;180000;2047.27;2052.42;2044.5;2046.47;0;0
MOEXEU;60;29/10/20;000000;2046.47;2046.47;2046.47;2046.47;0;0
MOEXEU;60;29/10/20;100000;2045.74;2059.59;2038.89;2045.8;0;0
MOEXEU;60;29/10/20;110000;2045.54;2052.4;2029.97;2031.54;0;0
MOEXEU;60;29/10/20;120000;2031;2049.21;2030.61;2045.03;0;0
MOEXEU;60;29/10/20;130000;2045.29;2048.34;2039.91;2045.84;0;0
MOEXEU;60;29/10/20;140000;2045.94;2049.17;2040.92;2042.47;0;0
MOEXEU;60;29/10/20;150000;2042.49;2049.24;2039.69;2047.45;0;0
MOEXEU;60;29/10/20;160000;2047.64;2061.69;2043.95;2060.29;0;0
MOEXEU;60;29/10/20;170000;2060.25;2076.03;2057.03;2074.86;0;0
MOEXEU;60;29/10/20;180000;2074.82;2078.21;2071.83;2074.62;0;0
MOEXEU;60;30/10/20;000000;2074.62;2074.62;2074.62;2074.62;0;0
MOEXEU;60;30/10/20;100000;2060.67;2060.67;2041.44;2048.82;0;0
MOEXEU;60;30/10/20;110000;2049.44;2059.13;2049.2;2055.42;0;0
MOEXEU;60;30/10/20;120000;2055.57;2061.37;2053.83;2061.37;0;0
MOEXEU;60;30/10/20;130000;2061.37;2066.3;2058.12;2065.6;0;0
MOEXEU;60;30/10/20;140000;2065.37;2068.27;2063.75;2066.05;0;0
